college,rank_2024,rank_2023,gender,caste,branch_code,branch,college_code,students_per_class,fee,seat_category
Indian Institute of Engineering Science and Technology- Shibpur,6113,127,M,EWS,ARCH,Architecture (5 Years of Bachelor of Architecture),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,9991,185,F,EWS,ARCH,Architecture (5 Years of Bachelor of Architecture),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,3596,49928,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,5551,50868,F,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,1460,2431,M,OBC-NCL (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,2727,12305,M,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,28587,15791,F,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,42492,29138,F,ST,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,8737,34135,F,ST,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,29100,6237,F,General,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,30048,9917,F,General,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,11975,5802,M,General (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,12268,11057,M,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,2540,52036,M,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,21517,59950,F,EWS (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,34876,8753,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,3829,9831,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,11388,16474,F,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,16395,21190,M,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,6222,8509,F,ST,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,8729,10576,M,ST,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,2956,2378,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,48642,3531,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,44819,11666,F,General (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,8422,9770,F,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,30775,136,F,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,51072,4215,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,12751,9646,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,9601,8052,F,OBC-NCL (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,5603,9079,F,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,45163,1833,F,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,52496,865,F,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,3431,1870,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,7761,3250,M,ST (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,14821,13711,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,21019,20059,F,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,6971,412,M,General (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,11198,2175,F,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,3234,4225,F,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,56926,5069,F,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,10287,9636,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,55955,2834,M,OBC-NCL (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,16853,3662,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,3992,75,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,42519,1297,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,246,1161,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,7963,23153,F,General,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,16851,30365,F,General,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,8841,598,M,General (PwD),EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,3402,6498,M,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,9109,13825,M,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,15203,16410,F,OBC-NCL,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,1352,25593,M,OBC-NCL,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,4354,3550,M,SC,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,4115,5466,F,SC,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,1416,4318,F,SC (PwD),EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,2867,8972,M,ST,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,769,28582,M,ST,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,8915,38414,M,General,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,15050,1863,M,General,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,1419,4786,F,General (PwD),EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,4012,6159,F,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,8145,9288,M,EWS,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,306,15003,M,OBC-NCL,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,2471,5564,M,OBC-NCL,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,4181,7060,F,SC,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,904,2113,M,SC,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,28137,3257,M,ST,EE,Electrical Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,44522,18868,M,General,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,5295,21593,M,General,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,8857,5049,F,EWS,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,19928,12425,F,EWS,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,33138,11992,F,OBC-NCL,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,11963,20869,F,OBC-NCL,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,12004,339,M,OBC-NCL (PwD),ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,2898,2731,M,SC,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,3245,4210,M,SC,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,25237,1361,M,ST,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,38273,7041,M,General,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,2559,21207,F,General,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,2810,29718,F,General (PwD),ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,4443,836,F,EWS,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,6617,3185,F,EWS,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,412,5647,M,OBC-NCL,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,10166,6829,M,OBC-NCL,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,17787,13837,M,SC,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,1192,438,M,ST,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,5846,3975,M,General,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,9112,4846,M,General,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,2096,1827,M,EWS,ETE,Electronics and Telecommunication Engineering (4 Years of Bachelor of Technology),IIIT,60,18000,EWS
Indian Institute of Engineering Science and Technology- Shibpur,3683,18259,M,OBC-NCL,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,53489,20704,M,OBC-NCL,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,60,18000,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,11703,224,M,SC,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,51322,4615,F,SC,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,60,18000,SC
Indian Institute of Engineering Science and Technology- Shibpur,19908,13366,M,ST,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,60,18000,ST
Indian Institute of Engineering Science and Technology- Shibpur,8904,10523,F,General,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,60,18000,General
Indian Institute of Engineering Science and Technology- Shibpur,38394,15266,M,General,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,42,58800,General
Indian Institute of Engineering Science and Technology- Shibpur,8014,1096,M,General (PwD),IT,Information Technology (4 Years of Bachelor of Technology),IIIT,42,58800,General (PwD)
Indian Institute of Engineering Science and Technology- Shibpur,283,2412,F,EWS,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,EWS
Indian Institute of Engineering Science and Technology- Shibpur,17040,3947,F,OBC-NCL,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,9139,2502,F,OBC-NCL,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,OBC-NCL
Indian Institute of Engineering Science and Technology- Shibpur,3230,6124,M,SC,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,SC
Indian Institute of Engineering Science and Technology- Shibpur,1203,16809,F,SC,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,SC
Indian Institute of Engineering Science and Technology- Shibpur,683,28660,M,ST,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,ST
Indian Institute of Engineering Science and Technology- Shibpur,102,508,M,ST,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,ST
Indian Institute of Engineering Science and Technology- Shibpur,639,2588,F,General,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,General
Indian Institute of Engineering Science and Technology- Shibpur,159,4511,F,General,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,General
Indian Institute of Engineering Science and Technology- Shibpur,1049,5691,M,EWS,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,EWS
Indian Institute of Engineering Science and Technology- Shibpur,552,10458,M,EWS,IT,Information Technology (4 Years of Bachelor of Technology),IIIT,84,58800,EWS
